"farm_id","county","district","species","production","capacity","x","y"
352,"Fulton","Hulmeville","duck","conventional",14210,431299.54315899,4669674.90413738
353,"Allegheny","Guttenberg","duck","organic",782,449008.969036154,4677201.85485029
354,"Allegheny","Demarest","chicken","broiler_2",2404,445145.003089235,4655442.52854278
355,"Fulton","Hightstown","chicken","broiler_2",957,414849.523423531,4662385.55988157
356,"Allegheny","Guttenberg","duck","conventional",15902,444177.303195887,4677560.83944625
357,"Fulton","Secaucus","chicken","broiler_2",1868,423900.370107672,4677769.39974429
358,"Fulton","Washington","duck","conventional",18631,415871.913489775,4664459.46282611
359,"Fulton","Newfield","duck","organic",370,428250.143230396,4665645.20273876
360,"Fulton","Trenton","duck","conventional",17641,414476.737480938,4642466.6537819
361,"Fulton","Logan","duck","conventional",16161,439026.488385311,4671339.70449559
362,"Fulton","Hawthorne","duck","conventional",15718,427993.168734306,4654721.48849535
363,"Fulton","Providence","chicken","broiler_2",2334,425434.981049585,4636445.98640766
364,"Fulton","Hulmeville","duck","conventional",15651,437406.612260075,4665531.94094713
365,"Allegheny","Rockleigh","chicken","broiler_1",7009,437363.243401408,4646068.22387173
366,"Fulton","Washington","duck","conventional",16789,410716.305628897,4667875.83783814
367,"Allegheny","Rockleigh","chicken","broiler_2",1491,440124.532298389,4647788.36937909
368,"Allegheny","Cliffside Park","duck","conventional",14004,452502.007186114,4675502.47133705
369,"Fulton","Trenton","chicken","layer",19464,410206.718459645,4648277.80218747
370,"Fulton","Secaucus","duck","conventional",15550,424380.841899128,4673217.78513169
371,"Allegheny","Aberdeen","duck","conventional",16644,446706.069093884,4662453.40797074
372,"Fulton","Providence","duck","organic",1086,421263.177458544,4639814.32673537
373,"Allegheny","Aberdeen","chicken","broiler_2",1464,442432.452730814,4662576.82219224
374,"Fulton","Logan","duck","conventional",14467,432727.114889499,4672473.73481967
375,"Fulton","Linwood","duck","conventional",15415,419993.488608645,4649784.13731416
376,"Fulton","Newfield","chicken","broiler_1",5964,419750.710820423,4664257.38729474
377,"Fulton","Harding","chicken","broiler_2",1195,435406.984825253,4647591.48402753
378,"Fulton","Hightstown","duck","conventional",16678,415162.758775827,4658464.84337073
379,"Fulton","Rockaway","chicken","broiler_2",1062,415290.52674362,4639407.22490508
380,"Allegheny","Guttenberg","duck","conventional",15431,440133.477447284,4674909.99009095
381,"Fulton","Providence","chicken","broiler_1",4814,418659.239098708,4640369.58464992
382,"Fulton","Rockaway","chicken","broiler_1",6158,422340.427593714,4634159.07397927
383,"Allegheny","Demarest","duck","conventional",12710,439559.616494212,4654459.57150893
384,"Fulton","Linwood","chicken","broiler_2",2325,418382.912862147,4645941.96467923
385,"Allegheny","Aberdeen","chicken","broiler_2",1820,437241.201555632,4666989.34732098
386,"Fulton","Hawthorne","chicken","layer",19706,426177.076693556,4649419.66068831
387,"Allegheny","Guttenberg","duck","conventional",15360,452133.137911468,4679836.84197032
388,"Allegheny","Demarest","chicken","broiler_1",5629,449266.718924782,4660688.30204246
389,"Fulton","Dublin","chicken","broiler_2",2193,426456.662068534,4641997.21743321
390,"Fulton","Newfield","duck","conventional",15509,423164.111353589,4666832.42377262
391,"Fulton","Logan","chicken","broiler_2",1310,432098.616431484,4673000.84506574
392,"Fulton","Pleasantville","duck","organic",994,404784.687621087,4657160.43211723
393,"Fulton","Harding","duck","conventional",18028,437574.673166174,4641357.88238394
394,"Fulton","Linwood","duck","conventional",18172,420019.445894091,4645429.99150356
395,"Fulton","Linwood","duck","conventional",16078,423041.915892913,4647181.12738551
396,"Allegheny","Aberdeen","chicken","broiler_2",1621,447991.577035432,4663073.26768909
397,"Fulton","Pleasantville","chicken","broiler_2",2695,411083.354321547,4652932.55694881
398,"Fulton","Harding","chicken","broiler_2",914,432677.646835197,4648600.76413431
399,"Allegheny","Guttenberg","chicken","broiler_1",5689,445614.13700582,4680455.37618504
400,"Fulton","Hawthorne","chicken","broiler_2",1159,422676.59645683,4654562.04441424
401,"Allegheny","Demarest","chicken","layer",18763,440872.538463525,4658669.20889178
402,"Fulton","Pleasantville","duck","organic",999,406451.905872677,4656201.83183472
403,"Fulton","Hawthorne","duck","conventional",16683,428160.407298506,4650959.1215929
404,"Fulton","Clifton","duck","organic",586,417357.094232049,4657807.15605546
405,"Allegheny","Cliffside Park","duck","conventional",15970,452888.856690553,4671670.67434845
406,"Allegheny","Rockleigh","duck","organic",971,439391.771391733,4644364.33964289
407,"Fulton","Pleasantville","duck","conventional",17255,410637.800976349,4651093.39701461
408,"Fulton","Secaucus","chicken","broiler_2",1960,415050.32068474,4680632.83976978
409,"Fulton","Rockaway","chicken","broiler_2",2315,419998.301461137,4633650.72235991
410,"Fulton","Dublin","chicken","broiler_2",1341,426448.504415974,4641957.34578345
411,"Fulton","Logan","duck","conventional",15749,438757.610496366,4670347.4478922
412,"Allegheny","Guttenberg","chicken","broiler_1",8259,444770.152126804,4678027.19540681
413,"Fulton","Trenton","chicken","broiler_2",746,413720.619676075,4643620.72159409
414,"Fulton","Ocean","chicken","broiler_2",1087,433936.678092536,4655746.35915683
415,"Fulton","Newfield","duck","conventional",17335,429443.917731771,4670213.13851037
416,"Fulton","Secaucus","chicken","broiler_2",963,419159.729562556,4675965.66936024
417,"Fulton","Linwood","chicken","broiler_1",4731,420961.810681608,4649467.00235422
418,"Fulton","Newfield","duck","conventional",15096,422042.654123507,4669505.94591762
419,"Allegheny","Guttenberg","duck","conventional",16976,453932.502500505,4680572.27180993
420,"Allegheny","Demarest","chicken","broiler_1",6114,445057.480265552,4655841.24113269
421,"Fulton","Clifton","chicken","broiler_2",1623,422029.567193334,4660073.19779975
422,"Fulton","Pleasantville","duck","conventional",13970,408490.874014984,4653148.86077738
423,"Fulton","Newfield","duck","conventional",15336,428147.6066078,4669951.72828483
424,"Allegheny","Aberdeen","chicken","broiler_1",5150,446699.448003234,4665673.55765021
425,"Allegheny","Cliffside Park","chicken","broiler_2",2485,446759.907974718,4670914.5781192
426,"Allegheny","Rockleigh","chicken","broiler_2",1196,437844.257813149,4645119.50950878
427,"Fulton","Newfield","chicken","broiler_1",6861,428803.067326006,4669463.05790112
428,"Fulton","Secaucus","duck","conventional",18046,426417.15011502,4679767.73942685
429,"Allegheny","Rockleigh","chicken","broiler_2",2062,435522.566442833,4649760.4211911
430,"Fulton","Linwood","chicken","broiler_1",5938,422127.088016088,4649811.59599702
431,"Fulton","Hightstown","duck","conventional",14357,417184.681335939,4661705.25610742
432,"Fulton","Trenton","duck","conventional",16673,411570.526442208,4642765.54034454
433,"Fulton","Rockaway","chicken","broiler_2",2007,416964.426858447,4635453.68747724
434,"Allegheny","Cliffside Park","chicken","broiler_1",6260,453582.553329034,4671998.02133059
435,"Fulton","Providence","duck","conventional",15822,422282.264362485,4637991.27594849
436,"Fulton","Clifton","chicken","broiler_2",1952,419081.37098117,4656921.39048234
437,"Fulton","Logan","duck","conventional",15265,434702.388197965,4678375.04166541
438,"Allegheny","Aberdeen","duck","conventional",17613,445107.390227619,4661681.28392492
439,"Fulton","Secaucus","duck","conventional",16111,426207.839784835,4677379.72942554
440,"Fulton","Hawthorne","duck","conventional",16811,431004.535371157,4653495.39713873
441,"Fulton","Hulmeville","duck","conventional",15744,431332.930371227,4665612.16230572
442,"Fulton","Dublin","duck","conventional",15857,427504.78137023,4643623.65749537
443,"Fulton","Hightstown","chicken","layer",18576,413057.844790581,4658567.35042784
444,"Fulton","Logan","chicken","broiler_2",1443,432618.573401802,4674762.0033197
445,"Allegheny","Guttenberg","chicken","broiler_2",2698,449946.540042847,4678039.98971746
446,"Fulton","Hawthorne","duck","conventional",16498,425458.873029813,4657587.23616278
447,"Fulton","Providence","duck","conventional",15524,419229.473394121,4641169.52429086
448,"Fulton","Logan","chicken","broiler_2",1168,437178.947150441,4676750.72918506
449,"Allegheny","Guttenberg","duck","conventional",13349,454421.601432632,4680206.87991531
450,"Fulton","Hulmeville","duck","conventional",14006,434429.897117272,4663244.152671
451,"Fulton","Linwood","duck","conventional",15158,422744.59336654,4648078.29649777
452,"Fulton","Linwood","chicken","broiler_2",1172,416864.258543882,4644265.02707565
453,"Fulton","Secaucus","chicken","broiler_1",5923,424367.773368958,4674195.99167687
454,"Fulton","Hawthorne","chicken","broiler_1",5406,426881.241421481,4653903.60177599
455,"Fulton","Trenton","duck","conventional",15772,408735.490669089,4644025.56009235
456,"Allegheny","Demarest","duck","conventional",17207,443710.674533312,4652749.90739463
457,"Fulton","Pleasantville","duck","conventional",15369,413927.757013488,4650249.98245774
458,"Fulton","Rockaway","chicken","broiler_1",4472,417060.991609237,4641716.29315639
459,"Fulton","Providence","duck","organic",1155,420356.558229732,4640338.34942425
460,"Fulton","Roselle","chicken","broiler_2",1392,412018.563784349,4669062.94370543
461,"Fulton","Washington","duck","conventional",18320,408805.608030785,4667414.74758783
462,"Allegheny","Demarest","chicken","broiler_2",903,446423.378060537,4657467.42080012
463,"Fulton","Hightstown","chicken","broiler_2",849,414455.27441657,4658993.37325404
464,"Fulton","Hulmeville","chicken","broiler_2",750,436200.599911073,4669347.88243598
465,"Fulton","Trenton","chicken","broiler_1",7607,415537.850886535,4646534.07972723
466,"Fulton","Ocean","chicken","broiler_1",4045,426689.147582464,4659373.66008899
467,"Allegheny","Rockleigh","duck","conventional",14001,436715.785026122,4645878.86415009
468,"Fulton","Washington","chicken","broiler_2",2756,412515.335429788,4664419.69839865
469,"Fulton","Ocean","chicken","broiler_2",2112,428399.292217457,4664001.37810956
470,"Fulton","Harding","duck","conventional",14916,431221.987598534,4642833.29303902
471,"Allegheny","Aberdeen","duck","conventional",13398,444733.560570924,4666460.35921722
472,"Allegheny","Aberdeen","chicken","broiler_2",1937,441266.126679973,4661803.71484025
473,"Fulton","Harding","duck","organic",1312,432291.619163382,4639846.01441707
474,"Fulton","Hightstown","duck","conventional",16129,408384.476014142,4659915.72883784
475,"Fulton","Newfield","duck","conventional",14944,425193.278375741,4663274.92857212
476,"Allegheny","Demarest","duck","conventional",16220,437616.111378103,4660745.73580086
477,"Fulton","Newfield","duck","organic",560,424236.466681444,4662932.09306706
478,"Allegheny","Demarest","duck","conventional",16698,437577.373722127,4662992.88465293
479,"Allegheny","Rockleigh","duck","conventional",13146,440706.501880136,4648131.11537858
480,"Fulton","Dublin","duck","conventional",14522,428723.24042072,4647063.12036965
481,"Allegheny","Aberdeen","duck","conventional",13886,441046.886322028,4661438.44238976
482,"Fulton","Ocean","duck","conventional",15189,433419.680547259,4656288.57572749
483,"Fulton","Linwood","duck","conventional",15134,422862.566429976,4645431.08783979
484,"Fulton","Trenton","chicken","broiler_2",1485,415140.923386006,4641034.17662948
485,"Fulton","Dublin","chicken","broiler_2",3020,425867.167114574,4640973.89467295
486,"Fulton","Hulmeville","chicken","broiler_1",4501,434801.629036123,4666911.05897954
487,"Allegheny","Cliffside Park","chicken","layer",19276,452996.1347759,4667598.57108486
488,"Fulton","Hulmeville","chicken","broiler_1",3758,434764.467866037,4661873.81315336
489,"Fulton","Roselle","duck","organic",394,420105.320466545,4667929.70378285
490,"Fulton","Hulmeville","duck","conventional",13972,434499.383718508,4665335.73663629
491,"Fulton","Ocean","chicken","broiler_1",5729,427599.69144901,4659643.86464992
492,"Allegheny","Rockleigh","chicken","broiler_2",1925,439165.587530994,4648953.04914841
493,"Fulton","Harding","duck","organic",947,429842.43140842,4648121.30412833
494,"Allegheny","Cliffside Park","duck","conventional",17806,452313.634116205,4674968.09640826
495,"Allegheny","Rockleigh","duck","conventional",12853,441875.073109735,4648484.34635605
496,"Fulton","Harding","duck","conventional",13335,434232.077629036,4651790.74665206
497,"Allegheny","Aberdeen","duck","conventional",15998,444193.183343618,4672025.76619739
498,"Fulton","Dublin","duck","conventional",16464,426446.232365215,4644503.84766951
499,"Allegheny","Rockleigh","chicken","broiler_2",1861,438787.402039429,4647316.20871685
500,"Fulton","Harding","duck","conventional",15613,436560.246067613,4645465.71810299
501,"Fulton","Secaucus","chicken","layer",19260,424286.130972482,4672790.72330525
502,"Fulton","Providence","chicken","broiler_2",1901,423845.406118106,4640425.48774528
503,"Fulton","Hulmeville","chicken","broiler_2",1272,435171.58946537,4667223.65424711
504,"Allegheny","Guttenberg","duck","conventional",13292,451911.446962381,4679371.69237737
505,"Allegheny","Rockleigh","chicken","broiler_2",2240,437466.926749094,4645657.05102962
506,"Allegheny","Aberdeen","duck","conventional",16949,444389.850922414,4663138.02037641
507,"Fulton","Pleasantville","duck","conventional",16217,413636.156777373,4652372.37804715
508,"Allegheny","Rockleigh","duck","conventional",17487,443770.394634963,4642440.11587405
509,"Allegheny","Demarest","duck","organic",719,436221.087801563,4661162.35834057
510,"Allegheny","Demarest","duck","conventional",17046,435966.325113254,4660262.30259982
511,"Fulton","Secaucus","duck","conventional",16020,419057.587661922,4673368.94494789
512,"Allegheny","Demarest","chicken","broiler_2",1610,440835.762493705,4652379.06744831
513,"Fulton","Harding","duck","conventional",12783,435166.691825117,4650837.00724046
514,"Fulton","Trenton","duck","conventional",15878,413544.642578649,4648672.04108994
515,"Fulton","Ocean","chicken","broiler_2",1036,424059.695258709,4659825.93220274
516,"Allegheny","Aberdeen","duck","conventional",17303,446159.116192029,4660358.75007811
517,"Fulton","Newfield","duck","organic",940,425830.66697603,4662163.95729009
518,"Fulton","Washington","duck","organic",865,410252.881927035,4664446.67708504
519,"Fulton","Ocean","chicken","broiler_2",2286,429665.550079905,4657440.83466127
520,"Fulton","Secaucus","chicken","broiler_1",4800,421939.330633523,4677122.85819814
521,"Fulton","Dublin","chicken","broiler_1",5868,431066.02335367,4645149.29237749
522,"Allegheny","Cliffside Park","duck","conventional",16358,456544.104001473,4671124.15967385
523,"Allegheny","Cliffside Park","chicken","broiler_2",2076,454589.282866618,4671421.66763204
524,"Fulton","Secaucus","duck","conventional",12944,423946.140742982,4677999.8746869
525,"Fulton","Hightstown","duck","conventional",15450,408079.205339006,4660578.87338269
526,"Fulton","Rockaway","duck","conventional",16132,415840.493278214,4635573.39357373
