"farm_id","date_start","date_end","volume"
310,2025-08-13,2025-09-09,2394
310,2025-10-01,2025-10-28,2352
310,2025-11-20,2025-12-18,2339
311,2025-08-04,2025-09-25,16040
311,2025-10-18,2025-12-10,16532
311,2026-01-04,,15875
312,2025-08-15,2025-09-11,2071
312,2025-10-03,2025-10-30,2066
312,2025-11-21,2025-12-19,2069
312,2026-01-13,,2043
314,2025-09-08,2025-10-05,2211
314,2025-10-27,2025-11-23,2194
314,2025-12-18,,2199
315,2025-09-22,2025-11-16,16331
315,2025-12-08,,15803
316,2025-09-01,2025-09-21,4086
316,2025-10-17,2025-11-06,4157
316,2025-11-29,2025-12-20,3812
317,2025-08-10,2025-09-06,532
317,2025-09-29,2025-10-26,533
317,2025-11-17,2025-12-15,542
317,2026-01-09,,542
318,2025-08-30,2025-09-26,1619
318,2025-10-18,2025-11-14,1575
318,2025-12-06,2026-01-06,1616
319,2025-08-30,2025-09-19,7615
319,2025-10-11,2025-10-31,7376
319,2025-11-22,2025-12-12,7836
319,2026-01-06,,7372
320,2025-07-29,2025-09-21,14283
320,2025-10-14,2025-12-08,14396
320,2026-01-02,,14956
321,2025-09-07,2025-10-04,1386
321,2025-10-26,2025-11-22,1403
321,2025-12-15,,1382
322,2025-07-22,2025-09-10,14547
322,2025-10-03,2025-11-23,14931
322,2025-12-16,,14126
323,2025-07-17,2025-09-08,16920
323,2025-10-01,2025-11-25,16755
323,2025-12-18,,16801
324,2025-08-14,2025-10-03,17043
324,2025-10-29,2025-12-21,16849
325,2025-07-17,2025-09-03,14329
325,2025-09-26,2025-11-16,14407
325,2025-12-10,,14876
326,2025-07-11,2025-09-04,13730
326,2025-09-26,2025-11-13,14262
326,2025-12-07,,13855
327,2025-08-29,2025-09-18,5232
327,2025-10-31,2025-11-20,5138
327,2026-01-01,,5444
328,2025-08-19,2025-10-07,12216
328,2025-10-29,2025-12-27,12073
329,2025-08-11,2025-09-07,1685
329,2025-09-29,2025-10-26,1705
329,2025-11-17,2025-12-15,1683
329,2026-01-09,,1694
330,2025-09-07,2025-10-04,1926
330,2025-10-26,2025-11-22,1905
330,2025-12-14,,1895
331,2025-08-22,2025-10-14,14054
331,2025-11-05,2025-12-30,13888
332,2025-07-29,2025-09-16,16169
332,2025-10-08,2025-11-25,16144
332,2025-12-17,,16345
333,2025-06-22,2025-09-13,876
333,2025-10-07,2026-01-02,843
335,2025-06-21,2025-09-09,1021
335,2025-10-01,2025-12-26,1009
336,2025-09-16,,17009
337,2025-09-02,2025-09-22,5840
337,2025-10-19,2025-11-08,5945
337,2025-12-15,2026-01-08,6002
338,2025-07-29,2025-09-18,13645
338,2025-10-16,2025-12-08,13742
338,2026-01-02,,13905
339,2025-08-10,2025-09-27,15110
339,2025-10-19,2025-12-11,14871
339,2026-01-05,,15634
340,2025-07-25,2025-10-04,768
340,2025-10-31,,753
341,2025-06-25,2025-09-05,1546
341,2025-09-28,2025-12-19,1591
341,2026-01-13,,1553
342,2025-08-25,2025-10-18,15315
342,2025-11-13,2026-01-05,15724
343,2025-08-09,2025-10-21,481
343,2025-11-12,,464
344,2025-08-21,2025-10-08,13182
344,2025-10-30,2025-12-28,13496
345,2025-09-21,2025-10-18,770
345,2025-11-09,2025-12-06,764
345,2025-12-31,,771
346,2025-08-07,2025-09-25,15409
346,2025-10-17,2025-12-10,15822
346,2026-01-07,,15355
347,2025-08-29,2025-10-17,13583
347,2025-11-11,2026-01-03,13334
348,2025-08-22,2025-10-11,15511
348,2025-11-03,2026-01-01,15489
349,2025-09-14,2025-10-04,7069
349,2025-10-29,2025-11-18,7093
349,2025-12-10,2026-01-03,7163
350,2025-08-18,2025-09-14,1554
350,2025-10-06,2025-11-02,1549
350,2025-11-24,2025-12-25,1561
351,2025-07-21,2025-09-29,1372
351,2025-10-21,2026-01-07,1343
352,2025-08-03,2025-09-25,13802
352,2025-10-18,2025-12-05,13672
352,2025-12-31,,13944
353,2025-08-15,2025-10-23,759
353,2025-11-16,,780
354,2025-09-16,2025-10-13,2352
354,2025-11-04,2025-12-01,2368
354,2025-12-31,,2367
355,2025-09-12,2025-10-09,956
355,2025-10-31,2025-11-27,941
355,2025-12-19,,947
356,2025-08-12,2025-10-02,15209
356,2025-10-26,2025-12-19,15763
357,2025-09-07,2025-10-04,1858
357,2025-10-28,2025-11-24,1853
357,2025-12-17,,1847
358,2025-08-09,2025-09-27,18255
358,2025-10-22,2025-12-10,17771
358,2026-01-04,,18228
359,2025-08-17,2025-11-02,369
359,2025-11-25,,356
360,2025-07-22,2025-09-08,17631
360,2025-09-30,2025-11-18,17393
360,2025-12-13,,17343
361,2025-09-16,2025-11-04,15322
361,2025-11-26,,16078
362,2025-08-24,2025-10-16,15151
362,2025-11-07,2025-12-30,15414
363,2025-08-30,2025-09-26,2325
363,2025-10-19,2025-11-15,2333
363,2025-12-07,2026-01-07,2334
364,2025-08-10,2025-10-01,15291
364,2025-10-23,2025-12-16,14949
364,2026-01-09,,15185
365,2025-09-17,2025-10-07,6824
365,2025-11-01,2025-11-21,6973
365,2025-12-18,2026-01-11,7003
366,2025-09-08,2025-10-27,16480
366,2025-11-22,,16488
367,2025-08-07,2025-09-03,1479
367,2025-09-25,2025-10-22,1477
367,2025-11-13,2025-12-10,1486
367,2026-01-04,,1460
368,2025-08-22,2025-10-09,13675
368,2025-10-31,2025-12-27,13609
369,2025-08-25,,18805
370,2025-08-04,2025-09-23,14889
370,2025-10-18,2025-12-09,15430
370,2026-01-04,,15155
371,2025-09-04,2025-10-28,15776
371,2025-11-23,,15773
372,2025-08-12,2025-10-22,1029
372,2025-11-13,,1028
373,2025-08-04,2025-08-31,1455
373,2025-09-22,2025-10-19,1455
373,2025-11-10,2025-12-07,1439
373,2026-01-03,,1420
374,2025-07-27,2025-09-18,13986
374,2025-10-10,2025-11-30,13833
374,2025-12-22,,13666
375,2025-08-16,2025-10-08,14732
375,2025-10-30,2025-12-28,14850
376,2025-09-17,2025-10-07,5873
376,2025-11-04,2025-11-24,5789
376,2026-01-08,,5805
377,2025-08-26,2025-09-22,1194
377,2025-10-15,2025-11-11,1184
377,2025-12-03,2026-01-03,1185
378,2025-08-01,2025-09-21,16667
378,2025-10-18,2025-12-08,16426
378,2026-01-02,,16070
379,2025-08-14,2025-09-10,1060
379,2025-10-03,2025-10-30,1042
379,2025-11-21,2025-12-19,1058
380,2025-08-26,2025-10-13,15087
380,2025-11-06,2026-01-03,14535
381,2025-08-21,2025-09-10,4691
381,2025-10-27,2025-11-16,4741
381,2026-01-01,,4653
383,2025-07-22,2025-09-11,12506
383,2025-10-03,2025-11-25,12177
383,2025-12-21,,12020
384,2025-08-05,2025-09-01,2297
384,2025-09-23,2025-10-20,2299
384,2025-11-12,2025-12-09,2319
384,2026-01-03,,2304
385,2025-08-20,2025-09-16,1805
385,2025-10-08,2025-11-04,1800
385,2025-11-26,2025-12-27,1818
386,2025-09-07,,19551
387,2025-08-16,2025-10-10,14884
387,2025-11-03,2026-01-01,15127
388,2025-08-31,2025-09-20,5557
388,2025-10-21,2025-11-10,5520
388,2025-12-27,,5372
389,2025-08-13,2025-09-09,2139
389,2025-10-01,2025-10-28,2191
389,2025-11-19,2025-12-17,2156
389,2026-01-10,,2146
390,2025-08-21,2025-10-15,15115
390,2025-11-06,2026-01-02,14590
391,2025-08-25,2025-09-21,1299
391,2025-10-13,2025-11-09,1285
391,2025-12-01,2026-01-01,1296
392,2025-06-30,2025-09-16,976
392,2025-10-09,2025-12-21,981
393,2025-08-27,2025-10-19,17116
393,2025-11-15,2026-01-12,17617
394,2025-07-28,2025-09-18,17298
394,2025-10-12,2025-11-29,17585
394,2025-12-21,,17511
395,2025-08-16,2025-10-06,15358
395,2025-10-29,2025-12-26,16031
396,2025-08-14,2025-09-10,1578
396,2025-10-04,2025-10-31,1580
396,2025-11-22,2025-12-20,1604
397,2025-09-06,2025-10-03,2671
397,2025-10-25,2025-11-21,2691
397,2025-12-13,,2666
398,2025-09-04,2025-10-01,905
398,2025-10-25,2025-11-21,904
398,2025-12-16,,899
399,2025-09-07,2025-09-27,5683
399,2025-10-27,2025-11-16,5353
399,2026-01-03,,5572
400,2025-08-15,2025-09-11,1159
400,2025-10-03,2025-10-30,1141
400,2025-11-24,2025-12-25,1158
401,2025-07-23,,18011
402,2025-07-30,2025-10-16,952
402,2025-11-09,,951
403,2025-08-14,2025-10-08,15694
403,2025-11-02,2025-12-21,16094
404,2025-08-26,2025-11-15,576
404,2025-12-08,,575
405,2025-07-28,2025-09-19,15454
405,2025-10-13,2025-12-06,15944
405,2025-12-31,,15700
406,2025-08-01,2025-10-19,956
406,2025-11-13,,949
407,2025-08-11,2025-10-05,17022
407,2025-10-28,2025-12-18,16477
408,2025-09-02,2025-09-29,1910
408,2025-10-21,2025-11-17,1944
408,2025-12-09,2026-01-09,1914
409,2025-09-17,2025-10-14,2252
409,2025-11-07,2025-12-04,2239
409,2025-12-29,,2308
410,2025-09-13,2025-10-10,1296
410,2025-11-01,2025-11-28,1341
410,2025-12-22,,1333
411,2025-09-13,2025-11-03,14853
411,2025-11-26,,15009
412,2025-08-24,2025-09-13,7919
412,2025-10-05,2025-10-25,7711
412,2025-11-16,2025-12-06,7962
412,2025-12-31,,8174
413,2025-09-02,2025-09-29,744
413,2025-10-23,2025-11-19,720
413,2025-12-11,2026-01-11,735
415,2025-07-19,2025-09-05,16673
415,2025-09-27,2025-11-16,16520
415,2025-12-11,,17151
416,2025-08-08,2025-09-04,930
416,2025-09-27,2025-10-24,941
416,2025-11-17,2025-12-15,959
416,2026-01-09,,945
417,2025-09-01,2025-09-21,4480
417,2025-11-02,2025-11-22,4486
417,2026-01-04,,4662
418,2025-08-04,2025-09-22,14284
418,2025-10-15,2025-12-03,14651
418,2025-12-28,,14604
419,2025-08-18,2025-10-11,16886
419,2025-11-02,2025-12-30,16750
420,2025-08-31,2025-09-20,6073
420,2025-10-19,2025-11-08,5974
420,2025-12-11,2026-01-04,6101
421,2025-09-10,2025-10-07,1613
421,2025-10-29,2025-11-25,1606
421,2025-12-17,,1594
422,2025-08-06,2025-09-26,13810
422,2025-10-20,2025-12-11,13921
422,2026-01-06,,13285
423,2025-08-15,2025-10-07,14670
423,2025-11-02,2025-12-27,14755
425,2025-08-10,2025-09-06,2463
425,2025-09-28,2025-10-25,2484
425,2025-11-16,2025-12-13,2477
425,2025-12-14,2025-12-14,
425,2026-01-07,,2479
426,2025-08-23,2025-09-19,1194
426,2025-10-11,2025-11-07,1158
426,2025-11-30,2025-12-31,1160
427,2025-08-26,2025-09-15,6718
427,2025-10-07,2025-10-27,6592
427,2025-11-23,2025-12-13,6812
427,2025-12-14,2025-12-14,
427,2026-01-09,,6782
428,2025-09-14,2025-11-08,17776
428,2025-12-04,,17064
429,2025-08-08,2025-09-04,2035
429,2025-09-26,2025-10-23,2044
429,2025-11-14,2025-12-11,2051
429,2026-01-05,,1996
431,2025-08-04,2025-09-21,13650
431,2025-10-13,2025-12-04,14259
431,2025-12-30,,13999
432,2025-08-15,2025-10-05,16407
432,2025-10-28,2025-12-18,16040
432,2026-01-12,,16156
433,2025-09-20,2025-10-17,1975
433,2025-11-08,2025-12-05,2000
433,2026-01-01,,1972
434,2025-09-14,2025-10-04,5910
434,2025-10-28,2025-11-17,6255
434,2025-12-17,2026-01-10,6136
435,2025-08-20,2025-10-07,15662
435,2025-10-29,2025-12-27,14995
436,2025-08-20,2025-09-16,1948
436,2025-10-08,2025-11-04,1945
436,2025-11-26,2025-12-27,1915
437,2025-08-19,2025-10-07,15250
437,2025-11-01,2025-12-25,14826
438,2025-07-21,2025-09-09,17395
438,2025-10-02,2025-11-21,16645
438,2025-12-15,,17150
439,2025-07-31,2025-09-20,15422
439,2025-10-19,2025-12-09,15473
439,2026-01-03,,16068
440,2025-09-17,2025-11-11,15808
440,2025-12-10,,16336
441,2025-08-03,2025-09-21,15186
441,2025-10-13,2025-12-05,15439
441,2025-12-30,,15069
442,2025-08-15,2025-10-07,15035
442,2025-10-30,2025-12-18,15748
442,2026-01-11,,15489
443,2024-09-21,2025-10-25,17821
443,2025-11-18,,18409
444,2025-09-08,2025-10-05,1428
444,2025-10-27,2025-11-23,1429
444,2025-12-18,,1440
445,2025-08-23,2025-09-19,2645
445,2025-10-11,2025-11-07,2668
445,2025-11-30,2025-12-31,2683
446,2025-09-09,2025-10-31,16062
446,2025-11-25,,15784
447,2025-08-18,2025-10-10,14749
447,2025-11-02,2025-12-29,15180
448,2025-08-17,2025-09-13,1162
448,2025-10-05,2025-11-01,1154
448,2025-11-24,2025-12-25,1125
449,2025-09-11,2025-10-31,13043
449,2025-11-24,,12850
450,2025-08-02,2025-09-22,13548
450,2025-10-16,2025-12-08,13298
450,2026-01-04,,13856
451,2025-08-09,2025-09-29,14561
451,2025-10-23,2025-12-13,15087
451,2025-12-14,2025-12-14,
451,2026-01-10,,14391
452,2025-08-14,2025-09-10,1157
452,2025-10-03,2025-10-30,1162
452,2025-11-23,2025-12-21,1146
453,2025-09-08,2025-09-28,5841
453,2025-10-27,2025-11-16,5770
453,2025-12-29,,5714
454,2025-08-29,2025-09-18,5133
454,2025-10-23,2025-11-12,5332
454,2025-12-28,,5333
455,2025-09-19,2025-11-09,15196
455,2025-12-01,,15131
456,2025-07-13,2025-09-01,16635
456,2025-09-29,2025-11-19,16605
456,2025-12-11,,16192
457,2025-08-23,2025-10-12,14635
457,2025-11-06,2025-12-31,14530
458,2025-08-27,2025-09-16,4235
458,2025-10-21,2025-11-10,4220
458,2025-12-10,2026-01-03,4225
459,2025-07-04,2025-09-20,1128
459,2025-10-12,2025-12-27,1113
460,2025-09-11,2025-10-08,1366
460,2025-10-30,2025-11-26,1388
460,2025-12-18,,1385
461,2025-09-21,2025-11-14,17859
461,2025-12-06,,17647
462,2025-09-19,2025-10-16,881
462,2025-11-07,2025-12-04,902
462,2025-12-29,,885
463,2025-09-06,2025-10-03,836
463,2025-10-26,2025-11-22,841
463,2025-12-14,,833
464,2025-09-05,2025-10-02,733
464,2025-10-24,2025-11-20,733
464,2025-12-13,,739
465,2025-08-13,2025-09-02,7477
465,2025-09-27,2025-10-17,7596
465,2025-11-08,2025-11-28,7220
465,2025-12-20,,7111
466,2025-09-18,2025-10-08,3602
466,2025-11-01,2025-11-21,3672
466,2025-12-13,2026-01-06,3810
467,2025-09-14,2025-11-05,13256
467,2025-11-27,,13519
468,2025-08-31,2025-09-27,2688
468,2025-10-19,2025-11-15,2692
468,2025-12-07,2026-01-07,2696
469,2025-09-02,2025-09-29,2088
469,2025-10-21,2025-11-17,2086
469,2025-12-09,2026-01-09,2083
470,2025-08-07,2025-09-27,14882
470,2025-10-24,2025-12-16,14124
470,2026-01-09,,14626
471,2025-07-27,2025-09-13,13351
471,2025-10-09,2025-11-28,13144
471,2025-12-20,,12761
472,2025-08-27,2025-09-23,1902
472,2025-10-16,2025-11-12,1873
472,2025-12-05,2026-01-05,1931
473,2025-08-29,2025-11-12,1274
473,2025-12-04,,1288
474,2025-09-14,2025-11-04,15523
474,2025-11-26,,15528
475,2025-07-25,2025-09-17,14648
475,2025-10-12,2025-12-04,14703
475,2025-12-31,,14329
476,2025-09-17,2025-11-06,16126
476,2025-11-29,,15693
477,2025-09-03,2025-11-18,551
477,2025-12-11,,533
478,2025-08-31,2025-10-22,16554
478,2025-11-14,2026-01-10,16626
479,2025-08-13,2025-10-02,12544
479,2025-10-24,2025-12-15,12730
479,2026-01-10,,12429
480,2025-08-31,2025-10-18,14369
480,2025-11-09,2026-01-04,14022
481,2025-09-04,2025-10-23,13188
481,2025-11-17,2026-01-12,13096
482,2025-09-21,2025-11-15,14871
482,2025-12-07,,14679
483,2025-08-17,2025-10-10,14349
483,2025-11-04,2025-12-30,14360
484,2025-09-06,2025-10-03,1451
484,2025-10-25,2025-11-21,1473
484,2025-12-13,,1459
485,2025-09-07,2025-10-04,2938
485,2025-10-28,2025-11-24,2978
485,2025-12-16,,2974
486,2025-09-04,2025-09-24,4247
486,2025-11-02,2025-11-22,4052
486,2025-12-18,2026-01-11,4414
487,2024-12-27,,18392
488,2025-08-18,2025-09-07,3602
488,2025-09-29,2025-10-19,3351
488,2025-11-11,2025-12-01,3689
488,2025-12-27,,3610
489,2025-07-28,2025-10-16,380
489,2025-11-07,,374
490,2025-09-17,2025-11-08,13927
490,2025-11-30,,13818
491,2025-08-30,2025-09-19,5671
491,2025-10-22,2025-11-11,5632
491,2025-12-27,,5642
492,2025-09-16,2025-10-13,1896
492,2025-11-04,2025-12-01,1912
492,2025-12-27,,1902
493,2025-09-20,2025-12-10,913
493,2026-01-06,,913
494,2025-07-29,2025-09-19,17075
494,2025-10-12,2025-12-04,16854
494,2025-12-30,,17381
495,2025-08-19,2025-10-13,12749
495,2025-11-09,2026-01-03,12792
496,2025-07-22,2025-09-12,13109
496,2025-10-06,2025-11-28,12852
496,2025-12-27,,13224
497,2025-09-05,2025-10-23,15072
497,2025-11-15,2026-01-07,15269
498,2025-07-13,2025-09-04,15587
498,2025-09-27,2025-11-14,15934
498,2025-12-08,,15996
499,2025-09-09,2025-10-06,1842
499,2025-10-28,2025-11-24,1834
499,2025-12-16,,1847
500,2025-07-18,2025-09-05,15000
500,2025-09-28,2025-11-18,14710
500,2025-12-12,,15347
501,2024-12-24,,18658
502,2025-08-15,2025-09-11,1870
502,2025-10-03,2025-10-30,1865
502,2025-11-21,2025-12-19,1866
502,2026-01-12,,1901
503,2025-09-16,2025-10-13,1266
503,2025-11-04,2025-12-01,1239
503,2025-12-27,,1261
504,2025-09-20,2025-11-11,12970
504,2025-12-04,,13076
505,2025-08-31,2025-09-27,2213
505,2025-10-19,2025-11-15,2236
505,2025-12-07,2026-01-07,2231
506,2025-09-10,2025-11-01,15967
506,2025-11-28,,16558
507,2025-08-04,2025-09-27,15694
507,2025-10-19,2025-12-09,15771
507,2026-01-10,,15431
508,2025-09-23,2025-11-14,16599
508,2025-12-06,,17201
509,2025-07-15,2025-09-28,710
509,2025-10-20,,696
510,2025-09-13,2025-11-07,16657
510,2025-11-30,,16992
511,2025-07-29,2025-09-18,15727
511,2025-10-10,2025-11-28,15472
511,2025-12-20,,15278
512,2025-09-21,2025-10-18,1598
512,2025-11-11,2025-12-08,1591
512,2026-01-03,,1601
513,2025-08-31,2025-10-18,12349
513,2025-11-09,2026-01-04,12641
514,2025-08-05,2025-09-22,15214
514,2025-10-14,2025-12-02,15101
514,2025-12-27,,15720
515,2025-08-20,2025-09-16,1007
515,2025-10-08,2025-11-04,1028
515,2025-11-26,2025-12-27,1022
516,2025-08-08,2025-10-02,16779
516,2025-10-24,2025-12-18,16918
516,2026-01-12,,16415
517,2025-07-06,2025-09-18,914
517,2025-10-11,2025-12-20,915
518,2025-08-10,2025-10-18,839
518,2025-11-14,,827
519,2025-09-03,2025-09-30,2278
519,2025-10-22,2025-11-18,2248
519,2025-12-10,2026-01-10,2249
520,2025-08-12,2025-09-01,4537
520,2025-10-19,2025-11-08,4550
520,2025-12-16,2026-01-09,4557
521,2025-09-28,2025-10-18,5623
521,2025-11-24,2025-12-15,5750
522,2025-07-27,2025-09-20,15981
522,2025-10-14,2025-12-05,15790
522,2025-12-30,,15662
523,2025-08-19,2025-09-15,2048
523,2025-10-09,2025-11-05,2063
523,2025-11-28,2025-12-29,2069
524,2025-08-16,2025-10-08,12544
524,2025-10-31,2025-12-25,12847
525,2025-09-10,2025-10-31,15314
525,2025-11-26,,14605
526,2025-09-20,2025-11-08,15339
526,2025-12-03,,15363
527,2025-08-01,2025-09-25,15341
527,2025-10-17,2025-12-10,15510
527,2026-01-05,,14842
528,2025-09-07,2025-11-28,1032
528,2025-12-22,,1043
529,2025-09-04,2025-10-23,15478
529,2025-11-18,,15350
530,2025-08-24,2025-10-18,14568
530,2025-11-09,2026-01-07,15411
531,2025-09-21,2025-11-09,14248
531,2025-12-01,,14123
533,2025-07-13,2025-09-01,14264
533,2025-09-23,2025-11-12,14135
533,2025-12-05,,13600
534,2025-08-11,2025-09-07,1876
534,2025-09-29,2025-10-26,1870
534,2025-11-17,2025-12-15,1866
534,2026-01-08,,1880
535,2025-09-05,2025-10-02,1788
535,2025-10-24,2025-11-20,1800
535,2025-12-12,2026-01-12,1762
536,2025-08-01,2025-09-20,15307
536,2025-10-13,2025-12-07,15169
536,2026-01-07,,14990
537,2024-11-16,2025-12-21,17137
538,2025-09-20,2025-11-08,15289
538,2025-12-03,,14759
539,2025-09-16,2025-11-06,15639
539,2025-11-28,,15561
540,2025-08-10,2025-09-06,1419
540,2025-09-28,2025-10-25,1419
540,2025-11-16,2025-12-13,1442
540,2025-12-14,2025-12-14,
540,2026-01-08,,1459
541,2025-08-25,2025-10-17,17089
541,2025-11-09,2026-01-06,17023
542,2025-09-04,2025-10-24,16001
542,2025-11-17,,15694
543,2025-08-27,2025-09-23,2090
543,2025-10-15,2025-11-11,2038
543,2025-12-03,2026-01-03,2058
544,2025-08-30,2025-09-26,2459
544,2025-10-18,2025-11-14,2511
544,2025-12-06,2026-01-06,2480
545,2025-08-08,2025-09-30,15469
545,2025-10-24,2025-12-19,15464
545,2026-01-12,,15589
546,2025-07-09,2025-09-16,748
546,2025-10-12,2026-01-06,780
547,2025-09-09,2025-10-06,1310
547,2025-10-28,2025-11-24,1311
547,2025-12-17,,1339
548,2025-07-17,2025-09-10,13877
548,2025-10-03,2025-11-21,14321
548,2025-12-16,,14100
550,2025-07-14,2025-09-07,15852
550,2025-10-05,2025-11-26,15493
550,2025-12-26,,16300
551,2025-08-18,2025-09-14,2022
551,2025-10-06,2025-11-02,2028
551,2025-11-24,2025-12-25,2023
552,2025-09-14,2025-11-03,12806
552,2025-11-25,,12375
553,2025-08-03,2025-10-18,481
553,2025-11-11,,480
554,2025-07-02,2025-09-19,983
554,2025-10-12,2026-01-06,999
555,2025-08-15,2025-09-11,1972
555,2025-10-03,2025-10-30,1969
555,2025-11-21,2025-12-19,1953
555,2026-01-12,,1967
556,2025-09-05,2025-10-25,15386
556,2025-11-17,2026-01-12,15222
557,2025-07-09,2025-09-02,17724
557,2025-09-24,2025-11-13,18024
557,2025-12-05,,17267
558,2025-08-19,2025-10-09,14591
558,2025-10-31,2025-12-19,14889
558,2026-01-12,,14446
559,2025-07-27,2025-09-13,15610
559,2025-10-06,2025-11-28,15826
559,2025-12-28,,16082
560,2025-07-08,2025-09-01,16483
560,2025-09-26,2025-11-13,16383
560,2025-12-08,,16387
561,2025-08-30,2025-10-20,15552
561,2025-11-13,2026-01-08,15618
562,2025-07-24,2025-09-13,14478
562,2025-10-07,2025-11-25,15007
562,2025-12-19,,15010
563,2025-09-25,,16223
564,2025-06-22,2025-09-12,1047
564,2025-10-04,2025-12-18,1046
565,2025-07-18,2025-09-11,12983
565,2025-10-05,2025-11-27,12878
565,2025-12-20,,13008
566,2025-08-04,2025-09-26,14458
566,2025-10-19,2025-12-12,14883
566,2026-01-06,,14310
567,2025-09-04,2025-10-26,13292
567,2025-11-17,2026-01-11,13687
568,2025-09-03,2025-09-30,2125
568,2025-10-22,2025-11-18,2067
568,2025-12-10,2026-01-10,2107
569,2025-08-05,2025-09-01,1334
569,2025-09-26,2025-10-23,1339
569,2025-11-15,2025-12-12,1344
569,2026-01-08,,1330
570,2025-08-21,2025-09-17,2822
570,2025-10-09,2025-11-05,2829
570,2025-11-27,2025-12-28,2797
571,2025-08-05,2025-09-01,649
571,2025-09-24,2025-10-21,643
571,2025-11-12,2025-12-09,646
571,2026-01-07,,651
572,2025-09-06,2025-10-03,1698
572,2025-10-25,2025-11-21,1702
572,2025-12-13,,1725
573,2025-08-16,2025-09-12,2233
573,2025-10-04,2025-10-31,2227
573,2025-11-23,2025-12-21,2168
574,2025-09-12,2025-10-02,3886
574,2025-10-24,2025-11-13,3730
574,2025-12-05,2025-12-29,3880
575,2025-07-20,2025-09-11,15017
575,2025-10-03,2025-11-24,14337
575,2025-12-18,,14553
576,2025-08-17,2025-11-08,1013
576,2025-12-05,,1060
577,2025-09-12,2025-10-02,3655
577,2025-10-25,2025-11-14,4121
577,2025-12-06,2025-12-30,3718
578,2025-08-26,2025-10-15,13786
578,2025-11-12,2026-01-03,13264
579,2025-08-04,2025-09-24,12880
579,2025-10-18,2025-12-06,13217
579,2026-01-01,,13015
580,2025-07-25,2025-09-17,16432
580,2025-10-11,2025-11-28,16026
580,2025-12-21,,16350
581,2025-08-09,2025-09-05,2130
581,2025-09-28,2025-10-25,2159
581,2025-11-16,2025-12-13,2158
581,2025-12-14,2025-12-14,
581,2026-01-08,,2152
582,2025-08-17,2025-09-13,1091
582,2025-10-05,2025-11-01,1100
582,2025-11-24,2025-12-25,1111
583,2025-09-15,2025-10-12,1038
583,2025-11-04,2025-12-01,1021
583,2025-12-30,,1039
584,2025-08-13,2025-09-09,1693
584,2025-10-01,2025-10-28,1673
584,2025-11-21,2025-12-19,1665
584,2026-01-12,,1674
585,2025-08-18,2025-11-06,726
585,2025-11-30,,733
586,2025-08-29,2025-09-25,1836
586,2025-10-17,2025-11-13,1855
586,2025-12-05,2026-01-05,1794
587,2025-09-13,2025-11-06,14744
587,2025-11-30,,14679
588,2025-07-12,2025-09-02,14053
588,2025-09-24,2025-11-17,14599
588,2025-12-10,,14055
589,2024-10-28,2025-12-01,18646
589,2025-12-26,,18781
590,2025-08-23,2025-10-10,14951
590,2025-11-06,2026-01-02,14659
591,2025-08-01,2025-09-24,15141
591,2025-10-18,2025-12-11,15671
591,2026-01-05,,15630
592,2025-09-15,2025-10-12,1639
592,2025-11-03,2025-11-30,1685
592,2025-12-22,,1682
593,2025-09-12,2025-11-05,14719
593,2025-11-29,,15178
594,2025-07-25,2025-09-16,14135
594,2025-10-08,2025-12-02,13908
594,2025-12-29,,13837
595,2025-08-13,2025-11-04,974
595,2025-11-26,,1013
596,2025-08-07,2025-09-24,14075
596,2025-10-17,2025-12-05,14302
596,2026-01-03,,14256
597,2025-08-11,2025-08-31,5145
597,2025-10-12,2025-11-01,4929
597,2025-12-06,2025-12-30,4917
598,2025-09-01,2025-09-21,3914
598,2025-10-19,2025-11-08,4135
598,2025-11-30,2025-12-21,3876
599,2025-08-29,2025-09-25,1997
599,2025-10-18,2025-11-14,1944
599,2025-12-06,2026-01-06,1966
600,2025-08-16,2025-09-12,2089
600,2025-10-06,2025-11-02,2068
600,2025-11-25,2025-12-26,2095
601,2025-09-20,2025-10-17,1652
601,2025-11-09,2025-12-06,1607
601,2026-01-01,,1645
