"date","source_farm","dest_farm","volume"
2025-09-17,7414,4328,962
2025-09-17,7414,4333,1419
2025-09-17,7483,4748,2383
2025-09-17,7483,7523,2586
2025-09-17,8315,4923,632
2025-09-17,8315,5347,3723
2025-09-18,14,1625,1591
2025-09-18,14,5655,2770
2025-09-18,165,6117,2310
2025-09-18,165,8965,3436
2025-09-18,930,50,1969
2025-09-18,930,4941,1815
2025-09-18,1530,1125,774
2025-09-18,1530,1853,1606
2025-09-18,1530,8121,2750
2025-09-18,2479,4643,2473
2025-09-18,2479,8847,3692
2025-09-18,3026,3009,2153
2025-09-18,3026,3725,1714
2025-09-18,3026,4354,1592
2025-09-18,3040,3405,1457
2025-09-18,3040,6890,4053
2025-09-18,3187,5627,3204
2025-09-18,3187,8218,2558
2025-09-18,3203,8969,4133
2025-09-18,3947,2890,1432
2025-09-18,3947,6677,3148
2025-09-18,5005,7330,2482
2025-09-18,5005,7792,3702
2025-09-18,5175,3946,1165
2025-09-18,5175,6362,2838
2025-09-18,5730,2691,1680
2025-09-18,5730,3635,540
2025-09-18,5730,3818,1973
2025-09-18,6440,3288,1757
2025-09-18,6440,3458,2030
2025-09-18,6440,4407,1514
2025-09-18,6760,7601,1949
2025-09-18,6760,9083,1825
2025-09-18,7077,8188,3532
2025-09-18,7310,5156,2534
2025-09-18,7310,6634,1925
2025-09-18,7310,7406,3069
2025-09-18,7542,1878,911
2025-09-18,7542,2013,1234
2025-09-18,7542,6144,3075
2025-09-18,7629,4695,1445
2025-09-18,7629,5644,2703
2025-09-18,7629,8537,3672
2025-09-18,7903,7924,5093
2025-09-18,8204,2932,1000
2025-09-18,8204,3085,1707
2025-09-18,8204,6837,2656
2025-09-18,8294,4500,1140
2025-09-18,8294,5755,2950
2025-09-18,8388,1597,1987
2025-09-18,8388,1864,1326
2025-09-18,8388,3291,2053
2025-09-18,8772,1027,990
2025-09-18,8772,5833,3755
2025-09-18,8998,4068,931
2025-09-18,8998,5372,3943
2025-09-19,51,462,881
2025-09-19,51,4353,1757
2025-09-19,51,8729,2943
2025-09-19,327,8497,3095
2025-09-19,327,8591,2137
2025-09-19,454,295,2399
2025-09-19,454,666,2734
2025-09-19,887,962,933
2025-09-19,887,5423,3548
2025-09-19,973,642,2172
2025-09-19,973,985,1043
2025-09-19,973,8627,2597
2025-09-19,2190,298,1309
2025-09-19,2190,5310,2429
2025-09-19,3257,2910,1751
2025-09-19,3257,6099,3311
2025-09-19,3599,3757,512
2025-09-19,3599,7352,2258
2025-09-19,3599,7453,2615
2025-09-19,3703,3409,1160
2025-09-19,3703,4694,1723
2025-09-19,3703,5286,3171
2025-09-19,4367,286,1926
2025-09-19,4367,1079,1260
2025-09-19,4367,8684,2699
2025-09-19,4595,2510,1517
2025-09-19,4595,4811,1154
2025-09-19,4595,6669,3161
2025-09-19,4630,2990,764
2025-09-19,4630,5274,3051
2025-09-19,4758,1171,2514
2025-09-19,4758,4552,1585
2025-09-19,5192,1681,1139
2025-09-19,5192,5275,3328
2025-09-19,5192,7115,3502
2025-09-19,5886,5482,3482
2025-09-19,5886,6317,2277
2025-09-19,6734,5780,2504
2025-09-19,6734,5991,3468
2025-09-19,6821,3082,1375
2025-09-19,6821,3678,1358
2025-09-19,6821,4610,1413
2025-09-19,6930,2436,1793
2025-09-19,6930,3406,1015
2025-09-19,6930,5560,2764
2025-09-19,6970,711,1512
2025-09-19,6970,1422,2487
2025-09-19,7063,3080,1162
2025-09-19,7063,7146,3112
2025-09-19,7790,8019,3959
2025-09-19,8357,5048,1500
2025-09-19,8357,6047,2969
2025-09-19,8357,6864,3442
2025-09-19,8503,4320,1605
2025-09-19,8503,5554,2358
2025-09-19,8951,2241,1302
2025-09-19,8951,4376,1545
2025-09-19,8951,5972,2408
2025-09-19,9146,40,2149
2025-09-19,9146,1216,2277
2025-09-19,9146,4740,1725
2025-09-20,91,1072,1859
2025-09-20,91,1075,1124
2025-09-20,91,2052,1372
2025-09-20,224,601,1652
2025-09-20,224,685,1334
2025-09-20,224,8931,2934
2025-09-20,319,2730,1755
2025-09-20,319,5691,2561
2025-09-20,319,6308,3299
2025-09-20,491,1607,1818
2025-09-20,491,5093,1073
2025-09-20,491,8882,2780
2025-09-20,1113,3,1619
2025-09-20,1113,139,627
2025-09-20,1113,730,1575
2025-09-20,2039,8381,3873
2025-09-20,2801,3683,626
2025-09-20,2801,3805,1062
2025-09-20,2801,7834,3816
2025-09-20,2895,3965,2466
2025-09-20,2895,8303,3590
2025-09-20,2974,4587,744
2025-09-20,2974,5013,2953
2025-09-20,2974,5047,2561
2025-09-20,3031,6650,2386
2025-09-20,3031,6787,3677
2025-09-20,3540,143,1523
2025-09-20,3540,1454,2015
2025-09-20,3540,7465,3323
2025-09-20,3560,2459,1443
2025-09-20,3560,3541,802
2025-09-20,3560,5247,1213
2025-09-20,3816,7532,3474
2025-09-20,4398,5387,2028
2025-09-20,4398,5598,3293
2025-09-20,4642,2401,1394
2025-09-20,4642,3175,1606
2025-09-20,4642,6454,1807
2025-09-20,4745,4501,1637
2025-09-20,4745,5848,3125
2025-09-20,4745,8706,3133
2025-09-20,4763,223,1761
2025-09-20,4763,1520,1216
2025-09-20,4763,4264,733
2025-09-20,7095,5862,2591
2025-09-20,7095,7951,2566
2025-09-20,7234,433,1975
2025-09-20,7234,1336,1940
2025-09-20,7364,1040,1161
2025-09-20,7364,8200,3130
2025-09-20,7902,1256,1035
2025-09-20,7902,8656,3323
2025-09-20,7980,9149,3887
2025-09-20,8614,5591,3547
2025-09-20,8614,5968,2596
2025-09-20,8618,4816,1228
2025-09-20,8618,5257,1985
2025-09-20,8618,9037,3313
2025-09-21,388,1682,962
2025-09-21,388,1874,1180
2025-09-21,388,5418,3415
2025-09-21,420,1223,2320
2025-09-21,420,1667,2040
2025-09-21,420,4718,1713
2025-09-21,924,345,770
2025-09-21,924,2567,1241
2025-09-21,924,6666,4577
2025-09-21,1119,3176,1210
2025-09-21,1119,6368,2824
2025-09-21,1671,5652,3610
2025-09-21,1698,4131,2017
2025-09-21,1698,8175,3058
2025-09-21,1943,3630,1288
2025-09-21,1943,7216,2798
2025-09-21,2129,2592,925
2025-09-21,2129,9132,2962
2025-09-21,2437,6506,4109
2025-09-21,2789,3636,639
2025-09-21,2789,6251,1951
2025-09-21,2789,6839,3412
2025-09-21,2897,2527,1097
2025-09-21,2897,7771,3123
2025-09-21,2958,3396,1474
2025-09-21,2958,8622,3824
2025-09-21,3740,5379,3027
2025-09-21,3740,5608,3364
2025-09-21,3980,5103,1999
2025-09-21,3980,7811,2930
2025-09-21,4002,3220,1377
2025-09-21,4002,3517,2619
2025-09-21,4002,4016,1317
2025-09-21,5034,9015,4151
2025-09-21,5605,6446,2706
2025-09-21,5605,7326,2546
2025-09-21,5667,512,1598
2025-09-21,5667,4430,2146
2025-09-21,5667,5723,2204
2025-09-21,5998,4563,948
2025-09-21,5998,5952,3856
2025-09-21,5998,7486,3219
2025-09-21,6322,3429,1109
2025-09-21,6322,8777,2134
2025-09-21,6486,7065,3050
2025-09-21,6486,7325,3290
2025-09-21,7114,4911,2479
2025-09-21,7114,7619,2895
2025-09-21,7607,1775,1529
2025-09-21,7607,1975,1406
2025-09-21,7607,8607,3571
2025-09-21,8111,3015,860
2025-09-21,8111,3050,1699
2025-09-21,8111,3139,2739
2025-09-21,8149,3835,1372
2025-09-21,8149,7422,3183
2025-09-21,8588,5165,1522
2025-09-21,8588,5740,2713
2025-09-21,8588,7905,3678
2025-09-22,151,952,1846
2025-09-22,151,1209,1124
2025-09-22,151,4324,2184
2025-09-22,316,2443,739
2025-09-22,316,7603,3347
2025-09-22,417,4689,1518
2025-09-22,417,8450,2962
2025-09-22,598,1626,1718
2025-09-22,598,1906,818
2025-09-22,598,1936,1378
2025-09-22,1421,4534,791
2025-09-22,1421,8492,2348
2025-09-22,1421,8533,2403
2025-09-22,1512,4662,1393
2025-09-22,1512,4799,2372
2025-09-22,2136,202,1265
2025-09-22,2136,373,1455
2025-09-22,2136,1726,1654
2025-09-22,2892,2281,1699
2025-09-22,2892,3375,1203
2025-09-22,2892,4025,1510
2025-09-22,2905,4532,881
2025-09-22,2905,7072,3199
2025-09-22,3335,4569,1160
2025-09-22,3335,6091,3186
2025-09-22,3554,2237,1601
2025-09-22,3554,3553,2252
2025-09-22,3554,5388,2435
2025-09-22,3653,193,1048
2025-09-22,3653,9100,2682
2025-09-22,3653,9112,1970
2025-09-22,4493,3872,1277
2025-09-22,4493,8282,3690
2025-09-22,4719,2296,807
2025-09-22,4719,2957,1705
2025-09-22,4719,8502,2271
2025-09-22,4765,2619,2000
2025-09-22,4765,3512,1716
2025-09-22,4765,7709,3008
2025-09-22,5081,4310,2116
2025-09-22,5081,8693,3222
2025-09-22,5111,3216,1016
2025-09-22,5111,4128,2246
2025-09-22,5111,8462,3572
2025-09-22,5407,908,1239
2025-09-22,5407,2471,959
2025-09-22,5407,7331,2746
2025-09-22,6482,1505,2044
2025-09-22,6482,8006,2134
2025-09-22,6579,4897,2007
2025-09-22,6579,8377,4683
2025-09-22,7412,6845,1853
2025-09-22,7412,7552,3935
2025-09-22,7613,2941,2960
2025-09-22,7613,3047,862
2025-09-22,7613,3110,1145
2025-09-22,7678,5209,1197
2025-09-22,7678,8405,3893
2025-09-22,8112,2969,1536
2025-09-22,8112,3390,2348
2025-09-22,8112,3424,1653
2025-09-22,8320,1736,1378
2025-09-22,8320,6254,2834
2025-09-22,8320,6626,2439
2025-09-22,8709,3095,1186
2025-09-22,8709,3669,584
2025-09-22,8709,5967,2400
2025-09-22,8810,4680,2260
2025-09-22,8810,7387,3461
2025-09-22,8947,7390,4119
2025-09-22,9097,4984,2098
2025-09-22,9097,7744,2516
2025-09-23,70,6604,4269
2025-09-23,337,2185,1188
2025-09-23,337,3934,1422
2025-09-23,337,5660,3230
2025-09-23,640,1088,1187
2025-09-23,640,1812,1585
2025-09-23,640,8330,3287
2025-09-23,974,3248,2128
2025-09-23,974,3369,1646
2025-09-23,1774,229,2407
2025-09-23,1774,2114,1713
2025-09-23,1774,5184,2229
2025-09-23,1869,234,1945
2025-09-23,1869,7019,3793
2025-09-23,2216,2293,872
2025-09-23,2216,3332,1862
2025-09-23,2216,3957,961
2025-09-23,2219,1339,685
2025-09-23,2219,1709,1544
2025-09-23,2219,3329,2375
2025-09-23,2484,5374,3604
2025-09-23,2484,7014,3088
2025-09-23,2841,2532,1510
2025-09-23,2841,8110,3450
2025-09-23,3286,852,986
2025-09-23,3286,1274,976
2025-09-23,3286,7764,3755
2025-09-23,3357,4391,2528
2025-09-23,3357,4957,1328
2025-09-23,3556,3469,1667
2025-09-23,3556,7375,3199
2025-09-23,3754,2261,795
2025-09-23,3754,3016,1457
2025-09-23,3754,5904,1892
2025-09-23,4088,5654,3225
2025-09-23,4088,8698,2409
2025-09-23,4090,4377,1316
2025-09-23,4090,4620,1572
2025-09-23,4090,6443,2653
2025-09-23,4105,384,2299
2025-09-23,4105,1935,2120
2025-09-23,4243,5015,962
2025-09-23,4243,5158,1901
2025-09-23,4243,7496,2811
2025-09-23,4396,2274,2590
2025-09-23,4396,2996,1233
2025-09-23,4396,3400,2282
2025-09-23,4402,2487,1813
2025-09-23,4402,2681,1922
2025-09-23,4402,4161,1382
2025-09-23,6022,2648,1268
2025-09-23,6022,3732,1650
2025-09-23,6022,8164,3135
2025-09-23,6602,5693,2665
2025-09-23,6602,6771,2794
2025-09-23,8470,1226,2084
2025-09-23,8470,7846,2308
2025-09-23,8572,1897,2139
2025-09-23,8572,4414,2730
2025-09-23,8680,4302,1002
2025-09-23,8680,4546,1483
2025-09-23,8680,8425,2489
2025-09-24,102,9043,4425
2025-09-24,1062,1298,1554
2025-09-24,1062,5908,3569
2025-09-24,1178,1482,1496
2025-09-24,1178,1801,1212
2025-09-24,1178,7769,2856
2025-09-24,1721,7172,3118
2025-09-24,1721,7654,3514
2025-09-24,1803,571,643
2025-09-24,1803,632,1432
2025-09-24,1803,6437,4324
2025-09-24,1990,4173,2453
2025-09-24,1990,4614,1004
2025-09-24,1990,5628,2984
2025-09-24,2796,2570,843
2025-09-24,2796,5344,3462
2025-09-24,3150,3168,1739
2025-09-24,3150,3254,1198
2025-09-24,3150,3767,1266
2025-09-24,3201,2244,1804
2025-09-24,3201,4495,2207
2025-09-24,4314,4606,1783
2025-09-24,4314,8756,3349
2025-09-24,4678,3061,1536
2025-09-24,4678,6348,3462
2025-09-24,5237,4181,1801
2025-09-24,5237,4372,726
2025-09-24,5237,6976,2977
2025-09-24,5475,3737,1894
2025-09-24,5475,3899,1908
2025-09-24,5475,8701,2598
2025-09-24,5796,2316,1558
2025-09-24,5796,8431,3503
2025-09-24,6447,6445,3337
2025-09-24,6447,7385,3416
2025-09-24,6830,3822,783
2025-09-24,6830,7078,3458
2025-09-24,6887,5530,4231
2025-09-24,7343,3038,1449
2025-09-24,7343,7137,3713
2025-09-24,7428,3933,1059
2025-09-24,7428,4540,1479
2025-09-24,7428,7386,3628
2025-09-24,7577,3579,1265
2025-09-24,7577,3649,1312
2025-09-24,7577,4057,1292
2025-09-24,7985,1380,2110
2025-09-24,7985,7322,2695
2025-09-24,8711,1144,1251
2025-09-24,8711,4293,1108
2025-09-24,8711,6278,3214
2025-09-24,8964,4399,1584
2025-09-24,8964,5205,1253
2025-09-24,8964,5315,2989
2025-09-24,8989,5064,1721
2025-09-24,8989,8140,2994
2025-09-25,27,1402,2023
2025-09-25,27,1966,906
2025-09-25,27,6311,2733
2025-09-25,486,294,2792
2025-09-25,486,1720,1455
2025-09-25,870,273,1443
2025-09-25,870,886,1656
2025-09-25,870,967,1816
2025-09-25,1514,56,1490
2025-09-25,1514,7384,4076
2025-09-25,2222,3640,2590
2025-09-25,2222,5656,2891
2025-09-25,2342,134,1643
2025-09-25,2342,1242,2025
2025-09-25,2342,6854,2133
2025-09-25,2711,21,1526
2025-09-25,2711,7916,3396
2025-09-25,3441,2339,794
2025-09-25,3441,2629,1721
2025-09-25,3441,3728,2841
2025-09-25,3597,2352,1267
2025-09-25,3597,2358,1544
2025-09-25,3597,2891,2085
2025-09-25,3693,6003,4382
2025-09-25,3861,6212,2403
2025-09-25,3861,7353,3426
2025-09-25,4250,5398,3291
2025-09-25,4250,6959,2407
2025-09-25,4392,6026,2768
2025-09-25,4392,6903,3012
2025-09-25,4516,7438,2983
2025-09-25,4516,8284,3071
2025-09-25,4890,921,1302
2025-09-25,4890,990,1655
2025-09-25,4890,6424,3915
2025-09-25,4989,5620,3719
2025-09-25,5825,7513,2369
2025-09-25,5825,8884,3103
2025-09-25,6361,4625,2193
2025-09-25,6361,8841,4366
2025-09-25,6724,2504,1514
2025-09-25,6724,3723,979
2025-09-25,6724,4697,1374
2025-09-25,6945,367,1477
2025-09-25,6945,9018,2290
2025-09-25,7645,8353,4634
2025-09-25,8231,2515,1461
2025-09-25,8231,8041,1958
2025-09-25,8231,8280,2713
2025-09-25,8515,3450,958
2025-09-25,8515,3574,1555
2025-09-25,8515,8905,2405
2025-09-25,8761,1388,848
2025-09-25,8761,6589,2697
2025-09-25,8761,7544,1883
2025-09-25,8890,6940,4480
2025-09-25,8984,3388,1584
2025-09-25,8984,6304,2626
2025-09-25,9047,2341,1741
2025-09-25,9047,2758,1884
2025-09-25,9047,7895,2876
2025-09-25,9061,5025,2056
2025-09-25,9061,5193,1194
2025-09-25,9061,6320,3212
2025-09-26,278,429,2044
2025-09-26,278,2149,2728
2025-09-26,278,5108,755
2025-09-26,771,115,2408
2025-09-26,771,4579,2215
2025-09-26,1038,1884,1049
2025-09-26,1038,1918,1299
2025-09-26,1038,2106,1719
2025-09-26,1654,532,2409
2025-09-26,1654,1172,1578
2025-09-26,2520,33,1929
2025-09-26,2520,4491,1170
2025-09-26,2520,8208,3134
2025-09-26,2811,8466,3224
2025-09-26,2811,8933,2552
2025-09-26,2966,4924,718
2025-09-26,2966,6255,2581
2025-09-26,2966,8748,2488
2025-09-26,3240,196,1397
2025-09-26,3240,8285,3331
2025-09-26,3316,3185,776
2025-09-26,3316,7786,3463
2025-09-26,4410,3770,1355
2025-09-26,4410,5584,2264
2025-09-26,4410,7182,1809
2025-09-26,5067,6263,4198
2025-09-26,5182,2432,2798
2025-09-26,5182,6060,3365
2025-09-26,6702,4903,1657
2025-09-26,6702,8465,3801
2025-09-26,7082,2687,1101
2025-09-26,7082,3269,1366
2025-09-26,7082,8104,3751
2025-09-26,7111,3525,1946
2025-09-26,7111,3880,1876
2025-09-26,7267,4837,1526
2025-09-26,7267,6735,3240
2025-09-26,7774,6006,3447
2025-09-26,7774,7921,3548
2025-09-26,8055,569,1339
2025-09-26,8055,1086,1505
2025-09-26,8055,8061,3162
2025-09-26,8338,6155,2713
2025-09-26,8338,7458,2259
2025-09-26,8639,3838,1363
2025-09-26,8639,5393,2961
2025-09-26,9010,285,1306
2025-09-26,9010,4366,1239
2025-09-26,9010,7174,3239
2025-09-26,9035,6236,2392
2025-09-26,9035,7768,3766
2025-09-26,9093,6063,2608
2025-09-26,9093,9014,2196
2025-09-26,9155,7382,3478
2025-09-26,9155,8938,2549
2025-09-27,690,4873,1438
2025-09-27,690,8350,3889
2025-09-27,968,2713,1219
2025-09-27,968,2862,699
2025-09-27,968,4797,1926
2025-09-27,3145,1290,1239
2025-09-27,3145,1297,1791
2025-09-27,3145,5292,3843
2025-09-27,3354,2469,1624
2025-09-27,3354,3621,2027
2025-09-27,3354,3701,1469
2025-09-27,3673,3210,1239
2025-09-27,3673,3444,973
2025-09-27,3673,8513,2044
2025-09-27,3796,6246,3723
2025-09-27,3796,8795,2975
2025-09-27,4060,2225,1464
2025-09-27,4060,2725,1565
2025-09-27,4060,3559,1595
2025-09-27,4102,4558,1492
2025-09-27,4102,4759,941
2025-09-27,4102,8145,3105
2025-09-27,4255,416,941
2025-09-27,4255,4216,1802
2025-09-27,4255,7053,3279
2025-09-27,4874,2720,2016
2025-09-27,4874,8946,4483
2025-09-27,5611,2230,2412
2025-09-27,5611,3960,1647
2025-09-27,5718,3734,1390
2025-09-27,5718,8396,3830
2025-09-27,6351,1449,1617
2025-09-27,6351,8878,3454
2025-09-27,6711,4360,1038
2025-09-27,6711,6316,2898
2025-09-27,6801,5002,1247
2025-09-27,6801,7795,2498
2025-09-27,7079,3158,1249
2025-09-27,7079,8056,2980
2025-09-27,7141,2940,1680
2025-09-27,7141,7237,2850
2025-09-27,7207,4880,1866
2025-09-27,7207,7533,3446
2025-09-27,7444,7190,3786
2025-09-27,7444,8136,2090
2025-09-27,8008,3345,1937
2025-09-27,8008,3572,1478
2025-09-27,8008,4752,1572
2025-09-27,8097,3244,927
2025-09-27,8097,6479,3067
2025-09-27,8403,2609,1259
2025-09-27,8403,3069,2034
2025-09-27,8403,6543,2877
2025-09-28,215,6898,3232
2025-09-28,215,7900,3246
2025-09-28,399,6857,2440
2025-09-28,399,6904,3243
2025-09-28,947,425,2484
2025-09-28,947,2019,900
2025-09-28,947,2045,1218
2025-09-28,1317,5868,3260
2025-09-28,1317,6306,2668
2025-09-28,1612,581,2159
2025-09-28,1612,5243,2549
2025-09-28,2332,7445,3404
2025-09-28,2332,7699,3198
2025-09-28,2749,4224,1359
2025-09-28,2749,8688,2567
2025-09-28,3174,4943,1739
2025-09-28,3174,7714,2303
2025-09-28,3199,8017,4127
2025-09-28,3461,2473,2055
2025-09-28,3461,4036,2420
2025-09-28,3461,4044,736
2025-09-28,3550,5587,2621
2025-09-28,3550,6033,2728
2025-09-28,3641,4559,1517
2025-09-28,3641,4589,2303
2025-09-28,3641,6132,2876
2025-09-28,3671,724,1738
2025-09-28,3671,5142,2161
2025-09-28,3671,7427,2259
2025-09-28,3681,2486,1487
2025-09-28,3681,6411,3697
2025-09-28,4113,249,783
2025-09-28,4113,7300,3868
2025-09-28,5121,4272,1338
2025-09-28,5121,5453,4325
2025-09-28,5621,922,1798
2025-09-28,5621,8119,3345
2025-09-28,6037,5788,1812
2025-09-28,6037,9021,2375
2025-09-28,6284,1558,1326
2025-09-28,6284,4499,2123
2025-09-28,6284,6497,2998
2025-09-28,6319,16,949
2025-09-28,6319,540,1419
2025-09-28,6319,1414,2391
2025-09-28,7148,2283,1932
2025-09-28,7148,6712,3363
2025-09-28,7753,5304,3398
2025-09-28,7753,6552,2971
2025-09-28,7837,1529,1309
2025-09-28,7837,4404,1111
2025-09-28,7837,7241,2461
2025-09-28,7914,124,1345
2025-09-28,7914,2204,634
2025-09-28,7914,7580,3054
2025-09-28,8103,4926,1799
2025-09-28,8103,8138,3034
2025-09-28,8467,2014,1069
2025-09-28,8467,3092,913
2025-09-28,8467,8784,4198
2025-09-28,8512,6765,3857
2025-09-28,9109,8658,3915
2025-09-29,453,150,1337
2025-09-29,453,1214,2092
2025-09-29,453,6693,2412
2025-09-29,837,2933,2062
2025-09-29,837,3477,1320
2025-09-29,837,3617,779
2025-09-29,1424,802,794
2025-09-29,1424,8334,3587
2025-09-29,2418,3523,1883
2025-09-29,2418,4699,1976
2025-09-29,2418,4998,706
2025-09-29,3343,890,2121
2025-09-29,3343,1206,2055
2025-09-29,3343,2465,508
2025-09-29,3470,2721,1963
2025-09-29,3470,3520,549
2025-09-29,3470,7009,3250
2025-09-29,3900,3177,549
2025-09-29,3900,4039,1827
2025-09-29,3900,6425,3540
2025-09-29,4282,8337,3715
2025-09-29,4424,3416,1639
2025-09-29,4424,4974,2095
2025-09-29,4424,7978,3471
2025-09-29,4566,2378,902
2025-09-29,4566,5451,3607
2025-09-29,4669,534,1870
2025-09-29,4669,6586,2971
2025-09-29,5163,329,1705
2025-09-29,5163,1435,1292
2025-09-29,5163,6138,3457
2025-09-29,5524,5670,3144
2025-09-29,5524,8908,2491
2025-09-29,5760,4217,1707
2025-09-29,5760,7492,2392
2025-09-29,5971,47,848
2025-09-29,5971,2179,1811
2025-09-29,5971,8839,3136
2025-09-29,6194,317,533
2025-09-29,6194,1846,1962
2025-09-29,6194,1905,1642
2025-09-29,6721,844,1575
2025-09-29,6721,8710,3115
2025-09-29,6723,5790,2176
2025-09-29,6723,7362,3284
2025-09-29,7419,712,1207
2025-09-29,7419,1080,1509
2025-09-29,7419,4954,1033
2025-09-29,7517,2517,1986
2025-09-29,7517,2826,1414
2025-09-29,7517,3340,1733
2025-09-29,7656,7776,4279
2025-09-29,7669,6861,3097
2025-09-29,7669,7261,3271
2025-09-29,8042,54,2131
2025-09-29,8042,5946,2402
2025-09-29,8074,8788,3495
2025-09-29,8074,8860,3218
2025-09-29,8182,7794,2664
2025-09-29,8182,8272,2812
2025-09-29,8339,22,1612
2025-09-29,8339,770,2260
2025-09-29,8339,1758,1271
2025-09-29,8546,2541,1933
2025-09-29,8546,3821,1641
2025-09-29,8546,5694,2592
2025-09-29,8597,5921,4470
2025-09-29,8907,5639,3672
2025-09-29,9129,221,1796
2025-09-29,9129,4231,1291
2025-09-29,9129,7679,2316
2025-09-30,923,5026,1243
2025-09-30,923,7571,2510
2025-09-30,1241,6241,1984
2025-09-30,1241,8387,4375
2025-09-30,1630,6433,3596
2025-09-30,1630,8444,3191
2025-09-30,1636,2874,667
2025-09-30,1636,6087,2691
2025-09-30,1636,7512,3413
2025-09-30,1717,5154,849
2025-09-30,1717,7423,2557
2025-09-30,1717,9016,3227
2025-09-30,1821,4498,1328
2025-09-30,1821,5107,2110
2025-09-30,1821,8243,3104
2025-09-30,2100,1907,1995
2025-09-30,2100,8086,3435
2025-09-30,2156,2151,1744
2025-09-30,2156,8723,4079
2025-09-30,2503,3157,1707
2025-09-30,2503,6333,4776
2025-09-30,2666,4991,1582
2025-09-30,2666,8602,3009
2025-09-30,2918,630,984
2025-09-30,2918,2654,2349
2025-09-30,2918,4436,1546
2025-09-30,3735,138,977
2025-09-30,3735,889,2367
2025-09-30,3735,6501,3371
2025-09-30,3827,2908,943
2025-09-30,3827,3266,1587
2025-09-30,3827,3317,1452
2025-09-30,5720,1284,631
2025-09-30,5720,2047,1060
2025-09-30,5720,6784,2118
2025-09-30,6328,6408,2204
2025-09-30,6328,7546,3227
2025-09-30,6814,7751,3685
2025-09-30,7096,6298,2946
2025-09-30,7096,7068,2899
2025-09-30,7979,4239,2039
2025-09-30,7979,4452,2473
2025-09-30,8014,2310,2753
2025-09-30,8014,2349,1522
2025-09-30,8014,4654,2138
2025-09-30,8201,8251,3479
2025-09-30,8201,9000,2434
2025-09-30,8407,2840,1206
2025-09-30,8407,4043,1330
2025-09-30,8407,4111,1947
2025-09-30,8676,4922,1540
2025-09-30,8676,6098,3196
2025-09-30,8779,3906,1395
2025-09-30,8779,4638,1473
2025-09-30,8779,5216,1457
2025-10-01,334,1195,2131
2025-10-01,334,8708,3274
2025-10-01,1058,310,2352
2025-10-01,1058,2183,1379
2025-10-01,1058,4686,2502
2025-10-01,1201,2189,1449
2025-10-01,1201,7481,3623
2025-10-01,1310,5533,3719
2025-10-01,1751,7506,3887
2025-10-01,1872,389,2191
2025-10-01,1872,1861,1300
2025-10-01,1872,2064,1957
2025-10-01,1919,4352,1541
2025-10-01,1919,4401,2075
2025-10-01,1919,7012,3096
2025-10-01,2817,2279,1619
2025-10-01,2817,2785,1635
2025-10-01,2817,5978,3322
2025-10-01,3371,3270,1509
2025-10-01,3371,6257,2697
2025-10-01,3864,2822,2089
2025-10-01,3864,6778,3553
2025-10-01,3996,7016,3464
2025-10-01,3996,9002,3316
2025-10-01,4158,2256,1616
2025-10-01,4158,3065,1536
2025-10-01,4158,4615,2029
2025-10-01,4637,3919,1594
2025-10-01,4637,5700,3641
2025-10-01,4667,4580,1489
2025-10-01,4667,6794,2876
2025-10-01,4667,7617,2035
2025-10-01,4966,4251,1144
2025-10-01,4966,6376,2767
2025-10-01,4966,7555,2625
2025-10-01,5178,2574,530
2025-10-01,5178,2824,903
2025-10-01,5178,8746,4537
2025-10-01,5230,584,1673
2025-10-01,5230,706,1786
2025-10-01,5230,6705,3171
2025-10-01,5532,2468,2169
2025-10-01,5532,2613,910
2025-10-01,5532,3829,1823
2025-10-01,5995,247,2192
2025-10-01,5995,2147,1687
2025-10-01,6182,2212,902
2025-10-01,6182,5376,1912
2025-10-01,6182,6185,3341
2025-10-01,6197,2275,1495
2025-10-01,6197,3057,1986
2025-10-01,6197,7494,3680
2025-10-01,7066,99,1219
2025-10-01,7066,6780,3995
2025-10-01,7066,7136,2070
2025-10-01,7236,2868,1795
2025-10-01,7236,3807,1867
2025-10-01,7855,36,808
2025-10-01,7855,609,1726
2025-10-01,7855,6808,3840
2025-10-02,848,646,915
2025-10-02,848,8681,4353
2025-10-02,1175,3836,1566
2025-10-02,1175,4439,1640
2025-10-02,1175,4904,670
2025-10-02,1948,4969,1913
2025-10-02,1948,5021,1169
2025-10-02,1948,5284,3877
2025-10-02,2165,3217,1793
2025-10-02,2165,5564,3267
2025-10-02,2831,2747,2902
2025-10-02,2831,3146,809
